filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_p_mean,co2_mean,co2_mean,h2o_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean,T. aire
2018-06-28T183000_AIU-0962.ghg,06/28/2018,18:40:00,179.777,1,6000,6000,0.19,0,27.04,0,31.20,0,73.43,0,0.71,0,3.55,0,-1.4354541545,-0.6551100963,0.8098406533,-1.50E-02,3.38E-02,1.49E-11,9.77E-13,9.87E-14,13.7098472309,363.9256945574,372.8242786767,0.2,0,899.1592572161,23.8680381837,24.4516511265,0.2,0,9.09E-02,2.3287536943,2.3856955672,-0.1,0,307.8086405284,305.4842147728,98177.183687187,1.109537488,1019.0700425786,2.59E-02,4.63E-02,1.66E-02,2343.9253335704,4831.8470230936,1.50E-02,48.5099243078,2487.9216895231,293.2113902259,2.0038639623,-3.8004219968,0.3514152008,4.3107042089,2.05E-15,1.09E-15,4.3107042089,7.1547658684,202.1984811606,297.8015188394,4.6760286657,-9999,0.41,0.8984165025,-223.4604951179,-1.22E-02,0.8666230238,5.80E-02,0,23.8042626218,-3.6123886903,8.1712330532,20.3475256609,31.0312604845,43.52,65.20,0.1851164193,1.0179401778,28.4896649783,1.023365789,28.0182917209,1.1136073671,65.9417670292,1.1136073671,0.6415690465,1.1136073671,3.0785133663,1.1611078006,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,2,1,0,1,13,12,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,101,0,0,0,0,11,6000,6000,6000,6000,100,0.8086486042,0.7401253818,0.2480590189,3.48E-02,75.5516833093,9.06E-03,2.59E-04,2.52E-02,1.747604363,1.70E-02,3.08E-03,98625.7597376302,363.9155416765,372.8142111697,23.866677461,24.4502479357,19.6365614568,97.443097662,97.8929488856,96.9932417107,0.8996950598,3.00E-04,2.7402392095,31.4106889437,-999.9000244141,1.18E-05,3.04E-05,-1.67E-05,9999.990234375,9999.990234375,9999.990234375,32.3342147728
2018-06-28T183000_AIU-0962.ghg,06/28/2018,18:50:00,179.784,1,6000,6000,0.18,0,17.85,0,37.63,0,84.85,0,0.86,0,4.25,0,-1.1072036324,0.8510762812,-0.1303327052,1.95E-02,9.18E-03,6.02E-12,3.96E-13,4.04E-14,13.7009286512,363.5491293396,372.4599881748,0.2,0,901.6268459407,23.9243385011,24.5107417845,0.2,0,9.19E-02,2.3547360635,2.4124523912,-0.1,0,307.7305892792,305.3754576823,98182.5533971354,1.1099695022,1019.0989766802,2.59E-02,5.58E-02,1.67E-02,2349.5827240562,4802.2951623269,1.50E-02,48.9262455687,2452.7124382707,293.2503409142,2.4166994652,-3.4240333881,0.2922112944,4.2011698833,-1.17E-14,4.40E-16,4.2011698833,6.5831795656,194.7853699113,305.2146300887,3.9884135761,-9999,0.41,0.9119590199,-328.061155499,-8.29E-03,0.4744455611,3.87E-02,0,25.762433844,-3.9095487279,8.8434098675,22.0213409698,33.583934442,47.10,70.57,0.1813563117,1.0181135455,19.8338179504,1.0232835613,33.8422506324,1.112021523,76.2988948815,1.112021523,0.7748449375,1.112021523,3.6935501398,1.15999328,800000009,800000009,800000009,800000009,800000009,800001119,899999999,899999999,89999,89999,89,89,3,0,0,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.6643481566,0.9601735088,0.1993963744,2.26E-02,94.9363620826,1.53E-02,3.23E-04,1.75E-02,2.0213775961,2.05E-02,3.69E-03,98630.2645084635,363.5061833025,372.4165662083,23.9226084368,24.5089563252,19.6725359674,97.4298521207,97.8805677897,96.9791362775,0.9014305694,2.99E-04,2.3309502635,30.0998444691,-999.9000244141,1.08E-05,2.97E-05,-1.53E-05,9999.990234375,9999.990234375,9999.990234375,32.2254576823
2018-06-28T183000_AIU-0962.ghg,06/28/2018,19:00:00,179.791,0,6000,6000,0.16,0,10.98,0,38.97,0,77.53,0,0.89,0,3.84,0,-0.9965012529,-2.0410563605,0.6549586762,-4.67E-02,2.95E-02,-2.03E-11,-1.32E-12,-1.41E-13,13.7747182591,365.4407736236,374.3462392189,0.2,0,896.7035288841,23.7893817603,24.3691077681,0.2,0,9.52E-02,2.4381955559,2.4976122062,-0.1,0,307.7070563939,305.2776082916,98187.5362089843,1.1104388071,1019.0197074756,2.58E-02,5.78E-02,1.66E-02,2336.4473421756,4775.8413871532,1.49E-02,48.9222139676,2439.3940449776,293.1597782425,2.8464385569,-2.5302414507,0.3381322716,3.8234366335,1.01E-14,-1.48E-15,3.8234366335,7.0430740872,181.6343696665,318.3656303335,5.0736802633,-9999,0.38,1.0956146921,-437.9953960297,-6.21E-03,0.2816756582,2.54E-02,0,23.1552271196,-3.5138950488,7.9484401681,19.7927398754,30.1851771568,42.34,63.43,0.1589400716,1.0188478135,13.1529434669,1.0230950659,35.216566411,1.1066172709,70.0632031047,1.1066172709,0.8062338381,1.1066172709,3.3477617905,1.1562731355,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,1,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.6706102877,1.2923789091,0.2282401874,1.45E-02,87.8391845281,1.24E-02,2.85E-04,1.16E-02,1.8552306394,2.13E-02,3.35E-03,98635.5083300781,365.4239497679,374.3296540258,23.7881092707,24.3678010328,19.5794000654,97.4255385602,97.8770500743,96.9740256869,0.9030214284,2.99E-04,2.4141436383,26.4493351758,-999.9000244141,1.11E-05,2.85E-05,-1.41E-05,9999.990234375,9999.990234375,9999.990234375,32.1276082916
2018-06-28T190000_AIU-0962.ghg,06/28/2018,19:10:00,179.798,0,6000,6000,0.21,0,29.01,0,37.57,0,75.16,0,0.86,0,3.92,0,-1.4398048047,-0.5478293801,-0.4945857737,-1.25E-02,-2.39E-02,-4.18E-11,-2.72E-12,-2.82E-13,13.7250697006,364.0129897895,372.8698343779,0.2,0,895.6110664825,23.7531807933,24.3311223412,0.2,0,9.26E-02,2.3706221187,2.4283020155,-0.1,0,307.5952833862,305.1362948148,98188.3615244638,1.1109777527,1018.9952631133,2.58E-02,5.57E-02,1.66E-02,2332.9115140955,4737.8603117423,1.49E-02,49.2397698664,2404.9487976468,293.1353240659,4.1509857115,-1.5595750979,0.3343003445,4.4468768347,3.30E-15,-3.04E-15,4.4468768347,7.7038470438,160.5918014167,339.4081985833,4.3113598689,-9999,0.44,0.9295082797,-247.3623354038,-1.10E-02,0.7721655122,5.87E-02,0,23.4270358096,-3.5551430662,8.0417432956,20.0250778555,30.5395072361,42.83,64.17,0.2078991205,1.0177459265,30.7979224978,1.0234828003,33.6697428836,1.1157980264,67.3577170209,1.1157980264,0.770714999,1.1157980264,3.3927468324,1.1625132891,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,2,2,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,11,6000,6000,6000,6000,100,0.9559189355,0.6135900393,0.2895075847,1.25E-02,60.1442643758,8.90E-03,2.19E-04,2.72E-02,1.7826842898,2.04E-02,3.39E-03,98635.3505579427,363.985553931,372.8420499552,23.7517746922,24.3296719696,19.5523991887,97.4192615267,97.8716510709,96.9668768044,0.904769444,2.99E-04,2.3537101972,29.1018579634,-999.9000244141,9.10E-06,2.39E-05,-1.69E-05,9999.990234375,9999.990234375,9999.990234375,31.9862948148
2018-06-28T190000_AIU-0962.ghg,06/28/2018,19:20:00,179.805,0,6000,6000,0.19,0,22.03,0,39.55,0,92.47,0,0.91,0,4.76,0,-0.7993402419,-3.0871233308,2.0531420702,-7.07E-02,0.105980443,-5.81E-12,-3.70E-13,-4.35E-14,13.9519109525,369.9385397658,378.860418194,0.2,0,888.1394976595,23.5492492742,24.1171910173,0.2,0,0.1044049018,2.6703513646,2.7347527386,-0.1,0,307.5406045125,305.057858551,98188.2543300781,1.1113486623,1018.8774219261,2.58E-02,5.87E-02,1.64E-02,2312.879916201,4716.8922474848,1.48E-02,49.0339781969,2404.0123312838,292.9961669912,3.3579273168,-1.3723737473,0.3257350767,3.6421407039,-5.81E-15,-4.17E-16,3.6421407039,6.8893480846,162.2296715701,337.7703284299,5.1311074181,-9999,0.41,0.7734905468,-268.6498541774,-1.01E-02,0.5571192187,4.75E-02,0,24.8562832015,-3.772036872,8.5323576749,21.2467770295,32.402675561,45.45,68.09,0.1826517071,1.0192883819,24.0794422829,1.0230661488,35.8164960033,1.1042323524,83.7409400935,1.1042323524,0.8197922472,1.1042323524,4.1513410084,1.1545724506,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.8041838013,0.5231900569,0.2196072353,1.00E-02,111.2807428896,4.08E-02,4.18E-04,2.13E-02,2.2152512818,2.17E-02,4.15E-03,98635.8825097656,369.9194420347,378.8416333455,23.5479206756,24.1158529875,19.4104651097,97.4109945164,97.8643926169,96.9576244125,0.9067572826,2.99E-04,2.6443711954,25.5689013022,-999.9000244141,9.75E-06,2.57E-05,-1.56E-05,9999.990234375,9999.990234375,9999.990234375,31.907858551
2018-06-28T190000_AIU-0962.ghg,06/28/2018,19:30:00,179.812,0,6000,6000,0.23,0,19.30,0,61.40,1,85.27,0,1.41,1,4.24,0,-1.4066426953,-5.7945403477,-2.005736586,-0.1326114836,-0.1092193091,4.17E-12,2.65E-13,2.81E-14,13.7363630377,364.1526515782,372.7889445389,0.2,0,873.8816606496,23.1667089039,23.7161336689,0.2,0,9.24E-02,2.361613929,2.4176222806,-0.1,0,307.3684779994,304.9198880692,98192.1108639322,1.1120574771,1018.6567567121,2.58E-02,9.11E-02,1.62E-02,2275.3982368533,4680.2045936427,1.45E-02,48.6174950545,2404.8063567894,292.7329248328,4.1560853467,-1.8172891664,0.3377777912,4.5485908982,-3.59E-14,3.04E-16,4.5485908982,8.2877988515,163.6178266581,336.3821733419,4.2586976719,-9999,0.46,1.3695612466,-427.0745180527,-6.37E-03,0.3143288876,3.73E-02,0,24.2183492899,-3.6752279397,8.3133756065,20.7014807167,31.5710642779,44.28,66.34,0.2282962337,1.0176153396,22.6435849493,1.023580119,54.9583277349,1.1172885729,76.3182860116,1.1172885729,1.2577538406,1.1172885729,3.6724043691,1.1635755767,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,0,3,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,1.2947140084,1.1521544956,0.2922539893,1.27E-02,76.385496122,5.69E-02,2.73E-04,2.00E-02,2.0171123778,3.32E-02,3.67E-03,98638.738048177,364.1366025207,372.7736708491,23.1653385751,23.714767249,19.144836141,97.4067087879,97.8612914441,96.9521092593,0.9091826694,2.99E-04,2.3387058478,21.7382490878,-999.9000244141,9.10E-06,2.39E-05,-1.42E-05,9999.990234375,9999.990234375,9999.990234375,31.7698880692
2018-06-28T193000_AIU-0962.ghg,06/28/2018,19:40:00,179.819,0,6000,6000,0.20,0,20.18,0,51.51,0,93.12,0,1.18,0,4.41,0,-0.2001710174,-5.0313448201,1.27599576,-0.1151430931,5.19E-02,-2.75E-11,-1.71E-12,-1.95E-13,13.877662629,367.8329432794,376.4285412147,0.2,0,861.5078744577,22.8346073536,23.3682112828,0.2,0,9.82E-02,2.5083802909,2.5669966516,-0.1,0,307.3511259613,304.9002560093,98200.0621814873,1.1123600418,1018.4681176481,2.58E-02,7.64E-02,1.59E-02,2242.9613513105,4675.0044335655,1.43E-02,47.9777374157,2432.043082255,292.5020276277,3.3144432287,-1.6141631715,0.3431543947,3.7025412353,-1.32E-14,-1.98E-15,3.7025412353,7.18988016,165.9664918065,334.0335081935,5.3178490598,-9999,0.42,0.7450823402,-319.2623550892,-8.52E-03,0.3917627385,4.23E-02,0,24.8218430987,-3.7668104535,8.5205355021,21.2173381476,32.3577794086,45.38,67.99,0.1934664763,1.0191342979,22.9609095927,1.0230707886,46.6224835087,1.1047783997,84.2884236736,1.1047783997,1.0669626415,1.1047783997,3.8422972897,1.1551318189,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,6000,6000,6000,6000,100,0.7177773115,0.5392170151,0.2331703537,5.90E-03,106.6414318016,2.34E-02,3.44E-04,2.03E-02,2.2266841772,2.82E-02,3.84E-03,98647.8675917968,367.8048838774,376.4006567329,22.833252468,23.3668293188,18.9119717093,97.4008105647,97.8566729825,96.9449674123,0.9117287109,2.98E-04,2.4894838877,26.3271263453,-999.9000244141,8.95E-06,2.41E-05,-1.29E-05,9999.990234375,9999.990234375,9999.990234375,31.7502560093
2018-06-28T193000_AIU-0962.ghg,06/28/2018,19:50:00,179.826,0,6000,6000,0.17,0,16.94,0,37.36,0,74.39,0,0.85,0,3.68,0,-0.6536145679,-6.3616120667,-0.3602077285,-0.1455773432,-1.43E-02,6.62E-12,4.04E-13,4.62E-14,13.8394410642,366.7943551812,375.204513217,0.1,0,845.7305332421,22.4148637332,22.9288098822,0.2,0,9.66E-02,2.4680737284,2.5246637217,-0.1,0,307.2620333964,304.8361680806,98211.6853424479,1.1129037374,1018.2288022563,2.58E-02,5.54E-02,1.57E-02,2201.9920466165,4658.0636631055,1.41E-02,47.2726910982,2456.0716164889,292.2061735112,3.8165590148,-1.2458721334,0.2788409837,4.0244344174,-2.98E-15,4.78E-16,4.0244344174,8.7694500046,158.0786806312,341.9213193688,3.9730358407,-9999,0.39,0.8520265974,-305.0603054854,-8.92E-03,0.453535563,3.82E-02,0,23.1267855896,-3.5095789369,7.9386771112,19.7684284834,30.14810075,42.28,63.35,0.1672411238,1.0184290333,18.9109217394,1.0231758199,33.6764830994,1.109324325,67.0578376241,1.109324325,0.7706431778,1.109324325,3.200377931,1.1582257665,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.9304099063,0.5333759709,0.2402673176,7.14E-03,103.2736257123,5.35E-02,3.35E-04,1.67E-02,1.7701536969,2.03E-02,3.20E-03,98659.6474251302,366.7611206711,375.1717176073,22.4134908494,22.9274400595,18.6133047714,97.4011855265,97.8580629209,96.9442982616,0.9137750601,2.98E-04,2.4449966474,22.4273692355,-999.9000244141,8.85E-06,2.34E-05,-9.24E-06,9999.990234375,9999.990234375,9999.990234375,31.6861680806
2018-06-28T193000_AIU-0962.ghg,06/28/2018,20:00:00,179.833,0,6000,6000,0.15,0,9.37,0,44.27,0,91.21,0,1.01,0,4.39,0,-0.4974644665,-4.7476932042,1.3667980988,-0.1086396997,6.36E-02,-1.51E-11,-9.01E-13,-1.12E-13,13.9903332654,370.7341572364,379.1132071242,0.2,0,834.048529164,22.1017092793,22.6012352093,0.2,0,0.1037133785,2.6477883202,2.7076316068,-0.1,0,307.2060737076,304.7874016978,98223.1731367187,1.1133449459,1018.0503781618,2.58E-02,6.56E-02,1.54E-02,2171.4823381109,4645.2086733296,1.39E-02,46.746712383,2473.7263352187,291.9827004583,3.2536256983,-1.0975432938,0.2396179578,3.4421066562,-7.85E-15,-1.08E-15,3.4421066562,6.6171375494,158.6407582668,341.3592417332,3.9918026967,-9999,0.37,0.7683329458,-453.0835516459,-6.00E-03,0.2116966321,2.26E-02,0,24.9717121123,-3.7895536545,8.5719806847,21.3454439264,32.5531488043,45.66,68.40,0.1465453683,1.0198549633,11.8881746837,1.0230903539,40.2010125184,1.1011890464,82.8246476028,1.1011890464,0.9199048337,1.1011890464,3.8417398385,1.1527759167,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,1,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,6000,6000,100,0.8982089229,0.4645060979,0.1739508707,3.20E-03,168.0706388056,2.27E-02,5.15E-04,1.05E-02,2.1850511828,2.43E-02,3.84E-03,98671.6390859374,370.7167819139,379.0969470623,22.1004166449,22.5999194632,18.3873323212,97.4002911441,97.8583589083,96.9422394663,0.9161264888,2.99E-04,2.623573039,19.0324766301,-891.077571757,9.10E-06,2.17E-05,-7.83E-06,9999.990234375,9999.990234375,9999.990234375,31.6374016978
2018-06-28T200000_AIU-0962.ghg,06/28/2018,20:10:00,179.84,0,6000,6000,0.12,0,6.37,0,38.60,0,71.19,0,0.88,0,3.09,0,4.48E-02,-3.1200083629,-1.061053585,-7.14E-02,-6.14E-02,8.17E-12,4.87E-13,5.71E-14,13.8738484821,367.673631848,375.9043500669,0.2,0,826.2183654614,21.8957780548,22.3859355307,0.2,0,9.69E-02,2.4742635737,2.5296522786,-0.1,0,307.1745198898,304.7917962676,98159.3307744162,1.1126926275,1017.9339781725,2.58E-02,5.72E-02,1.53E-02,2149.8514408864,4646.3658329874,1.37E-02,46.2695258652,2496.514392101,291.822587739,3.3437886303,-1.1216735985,0.2321128684,3.5345368083,7.91E-16,5.89E-16,3.5345368083,7.011832967,158.5440233025,341.4559766975,3.7653208515,-9999,0.33,0.5897794899,-472.7621084916,-5.75E-03,0.1648981377,1.72E-02,0,24.1953043747,-3.6717307849,8.3054650329,20.6817822698,31.5410229034,44.24,66.27,0.1164874542,1.019581968,8.5835597325,1.0230712894,35.0073372751,1.102616382,64.5673250697,1.102616382,0.8010633329,1.102616382,2.700408747,1.1535946355,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,1,5,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,5998,5998,0,21,6000,6000,6000,6000,100,0.6687963516,0.3610822051,0.1496804231,3.91E-03,110.5533354169,1.67E-02,3.04E-04,7.58E-03,1.7041663033,2.11E-02,2.70E-03,98680.1306048177,367.6320632344,375.8627086638,21.8943097522,22.384429966,18.2351223315,97.3994465122,97.8581930962,96.9406946074,0.9174885999,2.99E-04,2.4561498224,17.5038886702,-894.9105218506,9.66E-06,2.32E-05,-6.71E-06,9999.990234375,9999.990234375,9999.990234375,31.6417962676
2018-06-28T200000_AIU-0962.ghg,06/28/2018,20:20:00,179.847,0,6000,6000,0.22,0,9.92,0,45.36,0,77.51,0,1.04,0,3.53,0,-0.5540788918,-1.3854481093,-1.0941052546,-3.17E-02,-3.89E-02,-6.19E-12,-3.70E-13,-4.17E-14,13.7564425788,364.5209301168,372.6462696598,0.2,0,822.8646588073,21.8044301113,22.2904609083,0.2,0,9.26E-02,2.364384628,2.4170878511,-0.1,0,307.0821157049,304.7374953893,98240.1681647135,1.1138461924,1017.8810214865,2.58E-02,6.73E-02,1.52E-02,2142.6454687066,4632.0851021894,1.37E-02,46.2566084482,2489.4396334828,291.7689351128,3.6895865787,-1.4741466031,0.3074509989,3.985057521,-4.87E-15,-4.50E-16,3.985057521,7.166909086,161.7788080955,338.2211919045,4.4248212331,-9999,0.44,0.8266197939,-751.5813517256,-3.62E-03,0.2187259543,1.98E-02,0,25.4365542257,-3.8600952386,8.73154594,21.7427839734,33.1591174466,46.51,69.67,0.2136853408,1.0185056772,12.4730239605,1.0231563128,40.9052431924,1.1089570685,69.8925113027,1.1089570685,0.9359738339,1.1089570685,3.0722129684,1.1578381174,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,0.9366758273,0.4747762306,0.24178753,3.79E-03,74.8541666101,1.25E-02,2.03E-04,1.10E-02,1.8426988602,2.47E-02,3.07E-03,98688.3199921875,364.5004845365,372.6260584812,21.8032182571,22.2892196416,18.16658623,97.3965511068,97.8562251752,96.9368807818,0.9193474658,3.00E-04,2.3431074019,15.572660957,-999.9000244141,9.45E-06,2.26E-05,-6.46E-06,9999.990234375,9999.990234375,9999.990234375,31.5874953893
2018-06-28T200000_AIU-0962.ghg,06/28/2018,20:30:00,179.854,0,6000,6000,0.17,0,1.45,1,35.59,0,71.27,0,0.81,0,3.41,0,-0.5013207714,-1.335357017,-7.93E-02,-3.06E-02,5.88E-03,3.54E-11,2.11E-12,2.41E-13,13.7507141136,364.2924454988,372.3791837462,0.2,0,819.7153695763,21.7164078991,22.1984791266,0.2,0,9.33E-02,2.3809970798,2.4338515938,-0.1,0,307.0134508133,304.6883745931,98245.3185839843,1.1141215569,1017.8299235362,2.58E-02,5.28E-02,1.52E-02,2134.1077108385,4619.199546509,1.36E-02,46.2008122695,2485.0918356706,291.7051613938,3.6021475282,-1.7372093143,0.2996165294,4.0103781718,-1.12E-15,2.58E-15,4.0103781718,7.9508584705,165.7466397737,334.2533602263,4.2845766316,-9999,0.39,0.8935175892,-3433.7129709212,-7.92E-04,4.07E-02,3.31E-03,0,24.7493629971,-3.7558113185,8.4956554287,21.1553832469,32.263294276,45.25,67.79,0.1632249705,1.018456119,3.5493516529,1.0231686214,32.0851972663,1.109319656,64.2495935224,1.109319656,0.7341226038,1.109319656,2.9685845281,1.1580875737,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,100,0.8947922779,0.6945218467,0.1977210539,4.05E-03,82.0185492794,1.40E-02,2.58E-04,3.13E-03,1.6934104668,1.93E-02,2.97E-03,98693.2318216145,364.2425749455,372.3306175046,21.7150949791,22.1971344895,18.1013410072,97.3925635509,97.8532194913,96.9319105339,0.9213099377,2.98E-04,2.3589015125,14.7983457997,-999.9000244141,9.63E-06,2.47E-05,-6.88E-06,9999.990234375,9999.990234375,9999.990234375,31.5383745931
2018-06-28T203000_AIU-0962.ghg,06/28/2018,20:40:00,179.86,0,6000,6000,0.14,0,0.11,1,36.56,0,70.86,0,0.84,0,3.37,0,-0.7943585043,-1.9899278905,0.6216325478,-4.55E-02,2.59E-02,-1.56E-11,-9.20E-13,-1.09E-13,13.8228860924,366.0842273641,374.1605509526,0.2,0,815.0296836938,21.5851819974,22.0613809196,0.2,0,9.62E-02,2.4541874917,2.5083302568,-0.1,0,306.929258049,304.6104996858,98170.3778593299,1.1136120391,1017.7534420628,2.58E-02,5.42E-02,1.51E-02,2119.5938789943,4598.8348973197,1.35E-02,46.0898015763,2479.2410183255,291.5962334678,3.1870685029,-1.3897429442,0.2529698652,3.4860844576,1.38E-14,-1.13E-15,3.4860844576,6.6997585325,163.5599369768,336.4400630232,4.161361111,-9999,0.35,0.6143185811,-33264.4295905966,-8.18E-05,3.14E-03,2.86E-04,0,24.4778887993,-3.7146140616,8.4024671215,20.9233311857,31.9094002411,44.75,67.05,0.1366346544,1.0197224187,2.3077024092,1.0230795143,33.1842043531,1.101842685,64.3087110092,1.101842685,0.7592105679,1.101842685,2.9531682368,1.153162989,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,0,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,6000,6000,0,6,6000,6000,6000,6000,100,0.6062962548,0.4519130217,0.1704278856,4.37E-03,96.9944349852,1.54E-02,2.86E-04,2.04E-03,1.6956014528,2.00E-02,2.95E-03,98701.3111204427,366.052875978,374.1292880225,21.5838650536,22.0600327992,18.0045243112,97.39203335,97.8538368638,96.9302301966,0.9236044229,2.98E-04,2.447726454,14.8839354414,-999.9000244141,1.19E-05,2.59E-05,-4.35E-06,9999.990234375,9999.990234375,9999.990234375,31.4604996858
